NumeroEstudiante;RUN;Cohorte;Bloqueo;Causal_Bloqueo;Ultima_carga;Fecha_logro;Logro
438637;17029963;2015-01;N;Sin Bloqueo;2021-02;2021-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
628966;17843740;2017-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2019-01;2017-01;INGRESO
622641;18602684;2015-01;S;BLOQUEO POR NO INSCRIPCION;2016-01;2015-01;INGRESO
543487;13825840;2015-01;S;CAMBIO DE PLAN O CARRERA;2017-02;2016-02;3 SEMESTRE
433973;22803973;2015-01;S;ALUMNO EGRESADO;2021-01;2021-01;10 SEMESTRE - EGRESO
640722;20914226;2016-01;N;Sin Bloqueo;2021-02;2021-02;10 SEMESTRE - EGRESO
452475;15387655;2015-01;N;Sin Bloqueo;2019-02;2019-02;10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL
540271;5447590;2020-01;N;Sin Bloqueo;2022-02;2020-01;INGRESO
649583;8928513;2015-01;S;ALUMNO LICENCIADO;2021-01;2021-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
566483;12133086;2015-01;N;Sin Bloqueo;2019-02;2019-02;10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL
524089;7014268;2018-01;S;SUSPENSION DE ESTUDIOS;2022-01;2021-02;4 SEMESTRE
413224;20340038;2019-01;S;ALUMNO EGRESADO;2023-02;2023-02;10 SEMESTRE - EGRESO
597396;14346816;2023-01;N;Sin Bloqueo;2023-01;2023-01;INGRESO
382683;19396720;2016-01;S;BLOQUEO POR NO INSCRIPCION;2016-01;2016-01;INGRESO
644472;12758406;2015-01;N;Sin Bloqueo;2022-01;2022-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
378571;16651083;2015-01;N;Sin Bloqueo;2022-02;2022-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
565909;19695238;2017-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2018-01;2017-01;INGRESO
549073;19564522;2021-01;N;Sin Bloqueo;2024-02;2023-01;3 SEMESTRE
451931;6269638;2017-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2018-01;2017-01;INGRESO
645097;20205773;2017-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS;2018-01;2017-01;INGRESO
642362;16603915;2023-01;N;Sin Bloqueo;2024-02;2024-01;3 SEMESTRE
422239;6218248;2019-02;N;Sin Bloqueo;2024-02;2024-01;7 SEMESTRE
584053;5568838;2017-01;N;Sin Bloqueo;2021-02;2021-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
571643;6859830;2015-01;N;Sin Bloqueo;2020-01;2020-01;10 SEMESTRE - EGRESO
397775;14017648;2016-01;S;ALUMNO EGRESADO;2021-01;2021-01;10 SEMESTRE - EGRESO
381751;4511407;2016-01;N;Sin Bloqueo;2023-02;2023-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
439972;15405541;2017-01;S;ALUMNO EGRESADO;2022-01;2022-01;10 SEMESTRE - EGRESO
581895;23955667;2018-01;N;Sin Bloqueo;2018-02;2018-01;1 SEMESTRE
383189;7899507;2018-01;S;CAMBIO DE PLAN O CARRERA;2020-02;2019-02;3 SEMESTRE
466268;16900969;2018-01;S;ALUMNO EGRESADO;2022-02;2022-02;10 SEMESTRE - EGRESO
452531;25201789;2015-01;S;ALUMNO CON DEUDA MOROSA;2016-01;2015-01;INGRESO
371792;21952677;2016-01;N;Sin Bloqueo;2020-02;2019-01;5 SEMESTRE
614725;20703284;2016-01;S;SUSPENSION DE ESTUDIOS;2016-01;2016-01;INGRESO
452522;9643254;2015-01;N;Sin Bloqueo;2023-02;2023-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
390738;17479092;2016-01;N;Sin Bloqueo;2022-01;2022-01;10 SEMESTRE - EGRESO
429619;13076262;2015-01;N;Sin Bloqueo;2015-02;2015-01;INGRESO
548807;23918196;2017-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2018-02;2017-01;1 SEMESTRE
630724;8787059;2016-01;N;Sin Bloqueo;2016-02;2016-01;INGRESO
475488;6664229;2015-01;N;Sin Bloqueo;2021-01;2021-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
631437;7296748;2024-01;N;Sin Bloqueo;2024-02;2024-01;INGRESO
392323;4564812;2022-01;N;Sin Bloqueo;2024-01;2024-01;5 SEMESTRE
589749;20613744;2016-01;N;Sin Bloqueo;2022-01;2022-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
648074;21381339;2017-01;N;Sin Bloqueo;2021-02;2021-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
568667;20053475;2016-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS;2017-01;2016-01;INGRESO
508323;16688249;2017-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2022-01;2021-02;3 SEMESTRE
620240;15780872;2016-01;S;BLOQUEO POR NO INSCRIPCION;2016-01;2016-01;INGRESO
637172;15619884;2016-01;S;53 - CAUSAL VRA;2024-01;2024-01;8 SEMESTRE
598208;7245145;2016-01;S;SUSPENSION DE ESTUDIOS;2016-01;2016-01;INGRESO
585296;17896663;2019-01;S;RENUNCIA;2019-02;2019-02;2 SEMESTRE
540881;19032442;2017-01;S;CAMBIO DE PLAN O CARRERA;2020-02;2017-01;INGRESO
634257;13778076;2017-01;S;ALUMNO EGRESADO;2024-01;2024-01;10 SEMESTRE - EGRESO
390126;18629119;2018-01;S;ALUMNO(A) TITULADO(A);2022-02;2022-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
549508;19625283;2015-01;S;CAMBIO DE PLAN O CARRERA;2015-02;2015-01;INGRESO
493038;18176961;2016-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2017-02;2017-01;1 SEMESTRE
470121;7592508;2015-01;N;Sin Bloqueo;2020-02;2020-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
604465;5849908;2015-01;N;Sin Bloqueo;2015-02;2015-01;INGRESO
505511;13180958;2015-01;N;Sin Bloqueo;2019-02;2019-02;10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL
451169;6620352;2018-01;N;Sin Bloqueo;2024-02;2023-02;8 SEMESTRE - LICENCIATURA
625341;9451618;2017-01;N;Sin Bloqueo;2017-01;2017-01;INGRESO
478596;21600196;2015-01;S;CAMBIO DE PLAN O CARRERA;2017-02;2017-02;4 SEMESTRE
481988;15717270;2015-01;S;ALUMNO EGRESADO;2020-01;2020-01;10 SEMESTRE - EGRESO
459217;22973964;2019-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS;2022-01;2019-01;1 SEMESTRE
608796;20977488;2016-01;S;BLOQUEO POR NO INSCRIPCION;2016-01;2016-01;INGRESO
501587;20955241;2015-01;S;ALUMNO EGRESADO;2019-02;2019-02;10 SEMESTRE - EGRESO
579161;14830375;2018-01;S;SUSPENSION DE ESTUDIOS;2018-02;2018-01;INGRESO
406070;13440694;2017-01;N;Sin Bloqueo;2021-02;2021-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
410898;16793927;2017-01;S;ALUMNO EGRESADO;2022-02;2022-02;10 SEMESTRE - EGRESO
374495;21003173;2020-01;N;Sin Bloqueo;2024-02;2024-01;6 SEMESTRE - BACHILLER
470473;8876475;2020-01;S;SUSPENSION DE ESTUDIOS;-;2020-01;INGRESO
469086;17245527;2017-01;N;Sin Bloqueo;2021-02;2021-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
530742;18006780;2016-01;N;Sin Bloqueo;2016-02;2016-01;INGRESO
407855;18306060;2017-01;N;Sin Bloqueo;2023-02;2023-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
394716;24184218;2016-01;S;BLOQUEO POR NO INSCRIPCION;2016-01;2016-01;INGRESO
447151;13892311;2018-01;N;Sin Bloqueo;2023-02;2023-01;9 SEMESTRE
567710;10570151;2003-01;S;BLOQUEO POR NO INSCRIPCION;2003-02;2003-01;INGRESO
517884;15902822;2017-01;N;Sin Bloqueo;2024-02;2024-01;8 SEMESTRE
468657;20758308;2016-01;N;Sin Bloqueo;2022-01;2022-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
537858;9030110;2017-01;S;ALUMNO EGRESADO;2022-02;2022-02;10 SEMESTRE - EGRESO
448923;19230484;2017-01;S;SUSPENSION DE ESTUDIOS;2017-01;2017-01;INGRESO
654687;5579162;2016-01;N;Sin Bloqueo;2020-02;2020-02;10 SEMESTRE - EGRESO
447136;21441537;2018-01;S;CAMBIO DE PLAN O CARRERA;2019-02;2019-01;3 SEMESTRE
527566;12024976;2015-01;N;Sin Bloqueo;2023-02;2023-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
636505;5936663;2015-01;N;Sin Bloqueo;2019-02;2019-02;10 SEMESTRE- QUINTO AÑO - TITULO - TRABAJADOR SOCIAL
456297;22295013;2017-01;S;ALUMNO EGRESADO;2022-01;2022-01;10 SEMESTRE - EGRESO
622407;12778068;2023-02;S;CAMBIO DE PLAN O CARRERA;-;2023-02;INGRESO
616435;7145879;2015-01;N;Sin Bloqueo;2022-02;2022-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
656426;16139201;2015-01;N;Sin Bloqueo;2023-01;2023-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
412730;10291524;2016-01;S;ALUMNO EGRESADO;2022-01;2022-01;10 SEMESTRE - EGRESO
574748;12998341;2016-01;S;ALUMNO EGRESADO;2021-01;2021-01;10 SEMESTRE - EGRESO
532564;4271253;2015-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2016-02;2015-02;1 SEMESTRE
650017;19121656;2016-01;S;BLOQUEO POR NO INSCRIPCION;2016-01;2016-01;INGRESO
621773;11175998;2016-01;N;Sin Bloqueo;2023-02;2023-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
510070;19427228;2019-01;N;Sin Bloqueo;2019-02;2019-01;INGRESO
557730;19679183;2016-01;S;BLOQUEO POR NO INSCRIPCION;2016-01;2016-01;INGRESO
611064;19257080;2017-01;N;Sin Bloqueo;2021-02;2021-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
427501;4564921;2015-01;N;Sin Bloqueo;2023-01;2023-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
484734;20511019;2016-01;S;ALUMNO CON DEUDA MOROSA;2016-01;2016-01;INGRESO
518492;18062542;2015-01;S;ALUMNO EGRESADO;2019-02;2019-02;10 SEMESTRE - EGRESO
514731;25444454;2016-01;N;Sin Bloqueo;2016-02;2016-02;2 SEMESTRE
501419;14085529;2015-01;N;Sin Bloqueo;2015-02;2015-01;INGRESO
650663;19174196;2016-01;S;ALUMNO EGRESADO;2021-02;2021-02;10 SEMESTRE - EGRESO
484546;14809333;2015-01;S;ALUMNO EGRESADO;2020-02;2020-02;10 SEMESTRE - EGRESO
564704;8369026;2020-01;N;Sin Bloqueo;2024-02;2024-01;9 SEMESTRE
543085;15919469;2015-01;S;ALUMNO CON DEUDA MOROSA;2017-01;2016-01;1 SEMESTRE
432067;20165599;2015-01;N;Sin Bloqueo;2015-02;2015-01;INGRESO
511190;17045481;2016-01;S;ALUMNO EGRESADO;2023-01;2023-01;10 SEMESTRE - EGRESO
491350;17348961;2017-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2018-02;2017-01;INGRESO
482087;23476733;2015-01;N;Sin Bloqueo;2022-01;2022-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
367097;16888820;2015-01;N;Sin Bloqueo;2023-02;2023-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
449333;5892814;2017-01;N;Sin Bloqueo;2023-01;2023-01;10 SEMESTRE - EGRESO
493252;22141980;2017-01;S;SUSPENSION DE ESTUDIOS;2018-02;2018-01;1 SEMESTRE
497320;18676239;2017-01;N;Sin Bloqueo;2017-02;2017-01;INGRESO
518330;18014832;2017-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2018-02;2018-01;1 SEMESTRE
500178;25368919;2016-01;S;ALUMNO CON DEUDA MOROSA;2016-01;2016-01;INGRESO
623258;8473305;2017-01;S;ALUMNO EGRESADO;2022-02;2022-02;10 SEMESTRE - EGRESO
413215;14423915;2016-01;N;Sin Bloqueo;2022-01;2022-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
634459;5869290;2018-01;N;Sin Bloqueo;2018-01;2018-01;INGRESO
389209;17022569;2016-01;N;Sin Bloqueo;2016-02;2016-01;INGRESO
650259;17710220;2017-01;N;Sin Bloqueo;2021-02;2020-02;3 SEMESTRE
522174;21118487;2016-01;N;Sin Bloqueo;2016-02;2016-01;INGRESO
558194;15555258;2016-01;S;ALUMNO EGRESADO;2021-01;2021-01;10 SEMESTRE - EGRESO
633238;12971189;2024-01;N;Sin Bloqueo;-;2024-01;INGRESO
639743;11436165;2016-01;S;ALUMNO CON DEUDA MOROSA;2016-01;2016-01;1 SEMESTRE
644275;10788051;2017-01;S;ALUMNO EGRESADO;2023-02;2023-02;10 SEMESTRE - EGRESO
409349;13217423;2017-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS;2018-02;2018-01;1 SEMESTRE
530260;4588282;2017-01;S;ALUMNO EGRESADO;2022-02;2022-02;10 SEMESTRE - EGRESO
403224;11794591;2016-01;S;BLOQUEO POR NO INSCRIPCION;2016-01;2016-01;INGRESO
538158;16552214;2016-01;S;ALUMNO CON DEUDA MOROSA;2016-02;2016-01;INGRESO
442403;10360559;2018-01;S;SUSPENSION DE ESTUDIOS;-;2018-01;INGRESO
578281;25733048;2017-01;N;Sin Bloqueo;2024-02;2024-01;7 SEMESTRE
578295;22478572;2017-01;S;ALUMNO EGRESADO;2022-02;2022-02;10 SEMESTRE - EGRESO
560114;8538663;2023-01;N;Sin Bloqueo;2024-02;2023-02;2 SEMESTRE
586800;11611605;2017-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2019-01;2019-01;2 SEMESTRE
518087;25584758;2023-01;N;Sin Bloqueo;2024-02;2024-01;2 SEMESTRE
430836;14871587;2017-01;N;Sin Bloqueo;2022-02;2022-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
497864;4956192;2017-01;N;Sin Bloqueo;2023-01;2023-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
621168;19671529;2018-01;S;ALUMNO EGRESADO;2024-01;2024-01;10 SEMESTRE - EGRESO
476154;15151429;2018-01;N;Sin Bloqueo;2018-01;2018-01;INGRESO
503565;16192596;2015-01;S;BLOQUEO POR NO INSCRIPCION;2015-01;2015-01;INGRESO
461766;25073689;2016-01;S;ALUMNO EGRESADO;2021-02;2021-02;10 SEMESTRE - EGRESO
542987;16218143;2017-01;S;RENUNCIA;2017-02;2017-01;INGRESO
438192;17030597;2019-01;N;Sin Bloqueo;2023-02;2023-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
411715;14448909;2016-01;N;Sin Bloqueo;2023-02;2023-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
595018;16573760;2016-01;N;Sin Bloqueo;2020-02;2020-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
562979;4145856;2017-01;S;ALUMNO EGRESADO;2022-01;2022-01;10 SEMESTRE - EGRESO
512854;15146377;2017-01;N;Sin Bloqueo;2024-01;2024-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
419020;23624368;2019-01;S;SUSPENSION DE ESTUDIOS;2021-01;2019-02;1 SEMESTRE
411051;12384403;2017-01;N;Sin Bloqueo;2022-02;2022-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
587028;7985478;2012-01;N;Sin Bloqueo;2022-02;2022-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
651132;20366362;2018-01;S;ALUMNO EGRESADO;2022-02;2022-02;10 SEMESTRE - EGRESO
537075;16007110;2017-01;N;Sin Bloqueo;2021-02;2021-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
404036;7223397;2018-01;N;Sin Bloqueo;2022-02;2022-02;10 SEMESTRE - EGRESO
506396;19226645;2020-01;N;Sin Bloqueo;2020-02;2020-01;INGRESO
585237;8822793;2017-01;N;Sin Bloqueo;2023-02;2023-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
385783;20285899;2017-01;S;ALUMNO EGRESADO;2022-01;2022-01;10 SEMESTRE - EGRESO
434949;23224720;2017-01;S;ALUMNO EGRESADO;2021-02;2021-02;10 SEMESTRE - EGRESO
470365;8918185;2023-01;N;Sin Bloqueo;2024-02;2024-01;1 SEMESTRE
529677;15807619;2016-01;N;Sin Bloqueo;2023-01;2023-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
521921;21961591;2018-01;N;Sin Bloqueo;2018-02;2018-01;INGRESO
598694;15414934;2016-01;S;ALUMNO EGRESADO;2023-01;2023-01;10 SEMESTRE - EGRESO
556477;16404188;2015-01;N;Sin Bloqueo;2021-02;2021-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
577528;16904399;2015-01;S;ALUMNO CON DEUDA MOROSA;2015-01;2015-01;INGRESO
377679;14008651;2016-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS;2018-01;2016-02;1 SEMESTRE
588684;10332029;2016-01;S;BLOQUEO POR NO INSCRIPCION;2016-01;2016-01;INGRESO
628875;20665866;2017-01;S;ALUMNO EGRESADO;2022-02;2022-02;10 SEMESTRE - EGRESO
559913;11030025;2017-01;S;ALUMNO EGRESADO;2022-01;2022-01;10 SEMESTRE - EGRESO
545746;14066296;2016-01;N;Sin Bloqueo;2024-01;2024-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
471688;9769828;2016-01;S;SUSPENSION DE ESTUDIOS;2016-01;2016-01;INGRESO
581789;7717863;2021-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS;2023-02;2021-01;INGRESO
644589;23172033;2019-01;N;Sin Bloqueo;2023-02;2023-02;10 SEMESTRE - EGRESO
609020;17380616;2016-01;S;ALUMNO CON DEUDA MOROSA;2016-01;2016-01;INGRESO
482060;21879726;2017-01;N;Sin Bloqueo;2019-02;2018-02;4 SEMESTRE
605130;4235281;2018-01;N;Sin Bloqueo;2022-02;2022-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
650644;8859613;2015-01;N;Sin Bloqueo;2019-02;2019-02;10 SEMESTRE - EGRESO
608181;4889081;2018-01;S;ALUMNO EGRESADO;2023-01;2023-01;10 SEMESTRE - EGRESO
379741;4770010;2016-01;N;Sin Bloqueo;2023-02;2023-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
371604;12449241;2020-01;N;Sin Bloqueo;2024-02;2023-02;7 SEMESTRE
638879;15114559;2017-01;N;Sin Bloqueo;2017-02;2017-01;INGRESO
459668;14885509;2016-01;N;Sin Bloqueo;2021-02;2021-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
529016;15673313;2016-01;N;Sin Bloqueo;2021-02;2021-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
657026;10487272;2018-01;S;CAMBIO DE PLAN O CARRERA;2021-02;2021-02;8 SEMESTRE
576343;22087189;2018-01;S;ALUMNO EGRESADO;2022-02;2022-02;10 SEMESTRE - EGRESO
452322;25359799;2019-01;N;Sin Bloqueo;2024-02;2021-01;1 SEMESTRE
570769;19989578;2016-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2018-01;2017-02;2 SEMESTRE
366154;18324294;2016-01;S;SUSPENSION DE ESTUDIOS;2016-01;2016-01;INGRESO
439446;13650435;2015-01;N;Sin Bloqueo;2020-01;2020-01;10 SEMESTRE - EGRESO
602935;25855164;2017-01;S;ALUMNO EGRESADO;2022-02;2022-02;10 SEMESTRE - EGRESO
429123;9760770;2018-01;S;ALUMNO EGRESADO;2022-02;2022-02;10 SEMESTRE - EGRESO
618564;8147977;2015-01;N;Sin Bloqueo;2015-02;2015-01;INGRESO
465151;4994901;2016-01;S;ALUMNO EGRESADO;2021-02;2021-02;10 SEMESTRE - EGRESO
427265;16260635;2017-01;S;ALUMNO EGRESADO;2022-02;2022-02;10 SEMESTRE - EGRESO
416596;15679418;2019-01;N;Sin Bloqueo;2024-02;2023-02;5 SEMESTRE
546442;6433308;2018-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - SOBREPASO EL N° DE OPORTUNIDADES PARA SUPERAR ASIGNATURAS;2022-02;2021-01;1 SEMESTRE
656589;15303207;2015-01;N;Sin Bloqueo;2015-02;2015-01;INGRESO
577026;5583600;2016-01;N;Sin Bloqueo;2020-02;2020-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
574205;4177777;2016-01;N;Sin Bloqueo;2022-01;2022-01;10 SEMESTRE - EGRESO
425873;19578062;2017-01;N;Sin Bloqueo;2023-01;2023-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
371916;8490533;2017-01;N;Sin Bloqueo;2024-01;2024-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
387156;14656043;2016-01;S;SUSPENSION DE ESTUDIOS;2017-02;2016-02;1 SEMESTRE
417441;4418354;2018-01;S;ALUMNO EGRESADO;2022-02;2022-02;10 SEMESTRE - EGRESO
554654;19099065;2015-01;N;Sin Bloqueo;2022-01;2022-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
423729;15610648;2016-01;S;ALUMNO CON DEUDA MOROSA;2016-01;2016-01;INGRESO
547720;25558656;2016-01;S;ALUMNO CON DEUDA MOROSA;2016-02;2016-01;INGRESO
552834;22744729;2016-01;S;ALUMNO CON DEUDA MOROSA;2017-01;2017-01;INGRESO
640713;23654523;2016-01;S;ALUMNO EGRESADO;2022-01;2022-01;10 SEMESTRE - EGRESO
557048;6500503;2017-01;N;Sin Bloqueo;2021-02;2021-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
573049;22712130;2018-01;S;BLOQUEO POR NO INSCRIPCION;2019-01;2018-01;INGRESO
569905;8368418;2017-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2019-01;2017-01;INGRESO
653116;4220538;2013-01;S;SUSPENSION DE ESTUDIOS;2013-02;2013-01;INGRESO
514081;8875870;2017-01;N;Sin Bloqueo;2021-02;2021-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
373844;18876954;2017-01;S;SUSPENSION DE ESTUDIOS;2017-02;2017-01;INGRESO
521161;16583368;2018-01;S;CAMBIO DE PLAN O CARRERA;2018-02;2018-01;INGRESO
483135;10977710;2018-01;N;Sin Bloqueo;2024-01;2024-01;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
459228;9201206;2019-01;S;ALUMNO EGRESADO;2023-02;2023-02;10 SEMESTRE - EGRESO
376674;24597810;2016-01;S;ALUMNO EGRESADO;2021-01;2021-01;10 SEMESTRE - EGRESO
424878;22475885;2017-01;S;SUSPENSION DE ESTUDIOS;2017-01;2017-01;INGRESO
646867;17472941;2017-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2018-01;2017-01;INGRESO
477808;12940026;2017-01;S;ALUMNO EGRESADO;2023-01;2023-01;10 SEMESTRE - EGRESO
530181;4984432;2016-01;S;ALUMNO CON DEUDA MOROSA;2016-01;2016-01;INGRESO
413068;23487962;2017-01;N;Sin Bloqueo;2017-02;2017-01;1 SEMESTRE
483076;12519901;2017-01;N;Sin Bloqueo;2021-02;2021-02;10 SEMESTRE - TITULO TRABAJADOR(A) SOCIAL
610947;24351863;2017-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2018-02;2017-01;INGRESO
446765;24898309;2016-01;N;Sin Bloqueo;2016-02;2016-01;INGRESO
515859;19647672;2017-01;S;ELIMINADO POR INCUMPLIMIENTO DE NORMATIVA - NO SE APROBO EL MINIMO DE ASIGNATURAS O CREDITOS DEFINIDO;2019-01;2017-01;INGRESO
556246;6158190;2020-01;S;CAMBIO DE PLAN O CARRERA;-;2020-01;INGRESO
444433;19284198;2024-01;N;Sin Bloqueo;2024-02;2024-01;INGRESO
645885;17032799;2017-01;S;ALUMNO EGRESADO;2021-02;2021-02;10 SEMESTRE - EGRESO
489395;17916673;2020-01;S;CAMBIO DE PLAN O CARRERA;2022-02;2020-02;2 SEMESTRE
456414;4720815;2023-01;N;Sin Bloqueo;2023-02;2023-01;4 SEMESTRE
614735;10534650;2016-01;S;ALUMNO EGRESADO;2021-02;2021-02;10 SEMESTRE - EGRESO
521942;19920018;2017-01;S;ALUMNO EGRESADO;2023-02;2023-02;10 SEMESTRE - EGRESO
481763;17714013;2016-01;N;Sin Bloqueo;2021-02;2021-02;10 SEMESTRE - EGRESO
410676;10273764;2016-01;N;Sin Bloqueo;2023-02;2023-02;LICENCIATURA EN CIENCIAS JURIDICAS Y SOCIALES
598156;10606219;2018-01;N;Sin Bloqueo;2019-01;2019-01;1 SEMESTRE
385018;20898161;2018-01;S;ALUMNO EGRESADO;2023-02;2023-02;10 SEMESTRE - EGRESO
655760;13377085;2016-01;S;ALUMNO EGRESADO;2020-02;2020-02;10 SEMESTRE - EGRESO
503183;16548700;2018-01;N;Sin Bloqueo;2021-02;2021-01;5 SEMESTRE
467362;18677247;2023-01;N;Sin Bloqueo;2024-02;2024-01;1 SEMESTRE
472710;11576991;2016-01;S;ALUMNO CON DEUDA MOROSA;2016-01;2016-01;INGRESO
657039;11386261;2018-01;S;CAMBIO DE PLAN O CARRERA;2018-01;2018-01;INGRESO
440271;6681124;2017-01;S;ALUMNO EGRESADO;2022-01;2022-01;10 SEMESTRE - EGRESO
